96;45;41;76;131;72;;;;;;;;;;;;
94;112;135;65;94;38;;;;;;;;;;;;
55;28;73;58;56;94;;;;;;;;;;;;
113;45;51;93;2;37;;;;;;;;;;;;
70;71;34;124;92;27;;;;;;;;;;;;
80;143;39;90;19;28;;;;;;;;;;;;
132;35;33;131;1;8;;;;;;;;;;;;
12;106;11;119;144;133;;;;;;;;;;;;
19;123;9;111;138;10;;;;;;;;;;;;
87;123;83;15;60;138;;;;;;;;;;;;
101;146;36;53;105;82;;;;;;;;;;;;
100;131;81;59;18;77;;;;;;;;;;;;
12;117;4;64;41;73;;;;;;;;;;;;
128;108;4;42;1;110;;;;;;;;;;;;
42;94;27;6;29;98;;;;;;;;;;;;
124;5;65;107;113;105;;;;;;;;;;;;
53;98;1;149;148;13;;;;;;;;;;;;
115;5;49;147;131;89;;;;;;;;;;;;
67;126;98;26;6;70;;;;;;;;;;;;
25;118;37;33;114;110;;;;;;;;;;;;
92;84;46;133;2;71;;;;;;;;;;;;
49;3;18;95;147;103;;;;;;;;;;;;
69;52;75;141;34;38;;;;;;;;;;;;
129;82;67;138;43;140;;;;;;;;;;;;
136;108;47;117;36;59;;;;;;;;;;;;
28;108;52;51;93;36;;;;;;;;;;;;
89;37;98;105;116;55;;;;;;;;;;;;
39;61;34;85;29;99;;;;;;;;;;;;
89;145;131;68;111;30;;;;;;;;;;;;
82;50;122;144;140;112;;;;;;;;;;;;
135;36;37;89;11;146;;;;;;;;;;;;
4;50;108;93;107;34;;;;;;;;;;;;
140;31;63;13;58;102;;;;;;;;;;;;
97;8;115;129;144;25;;;;;;;;;;;;
146;66;99;30;51;7;;;;;;;;;;;;
110;41;11;29;108;55;;;;;;;;;;;;
71;133;68;71;49;50;;;;;;;;;;;;
102;77;147;119;113;117;;;;;;;;;;;;
46;103;123;148;35;137;;;;;;;;;;;;
111;30;44;119;115;50;;;;;;;;;;;;
143;43;117;133;2;6;;;;;;;;;;;;
80;80;83;26;59;85;;;;;;;;;;;;
48;29;117;101;120;98;;;;;;;;;;;;
138;37;146;46;123;29;;;;;;;;;;;;
126;93;110;5;126;53;;;;;;;;;;;;
61;53;13;142;97;64;;;;;;;;;;;;
88;115;91;59;147;71;;;;;;;;;;;;
82;71;91;8;55;99;;;;;;;;;;;;
61;45;104;42;62;16;;;;;;;;;;;;
74;91;2;33;95;43;;;;;;;;;;;;
101;30;25;123;32;47;;;;;;;;;;;;
13;77;51;36;118;11;;;;;;;;;;;;
19;98;43;129;106;93;;;;;;;;;;;;
68;147;76;45;65;89;;;;;;;;;;;;
18;17;103;56;54;11;;;;;;;;;;;;
96;49;114;114;9;11;;;;;;;;;;;;
115;72;108;146;30;115;;;;;;;;;;;;
50;41;10;76;80;33;;;;;;;;;;;;
74;13;79;65;124;62;;;;;;;;;;;;
51;137;87;3;64;132;;;;;;;;;;;;
30;84;130;19;147;89;;;;;;;;;;;;
92;39;5;63;89;111;;;;;;;;;;;;
148;104;73;37;109;150;;;;;;;;;;;;
131;88;73;91;73;29;;;;;;;;;;;;
40;85;130;66;108;45;;;;;;;;;;;;
6;126;81;86;2;23;;;;;;;;;;;;
119;113;66;122;108;32;;;;;;;;;;;;
79;85;33;85;45;81;;;;;;;;;;;;
36;25;91;97;148;35;;;;;;;;;;;;
122;13;105;45;23;8;;;;;;;;;;;;
18;59;124;124;137;117;;;;;;;;;;;;
27;81;36;121;8;126;;;;;;;;;;;;
142;149;135;144;2;88;;;;;;;;;;;;
136;134;16;92;122;41;;;;;;;;;;;;
128;104;111;97;142;57;;;;;;;;;;;;
1;11;138;12;25;70;;;;;;;;;;;;
77;113;149;41;103;67;;;;;;;;;;;;
88;116;15;23;35;30;;;;;;;;;;;;
8;36;95;62;119;34;;;;;;;;;;;;
74;79;120;26;106;15;;;;;;;;;;;;
43;110;149;1;13;107;;;;;;;;;;;;
94;130;90;31;131;79;;;;;;;;;;;;
8;89;129;113;113;6;;;;;;;;;;;;
142;112;122;1;52;3;;;;;;;;;;;;
19;84;99;50;60;63;;;;;;;;;;;;
51;114;58;80;64;9;;;;;;;;;;;;
5;138;22;146;18;75;;;;;;;;;;;;
90;6;88;18;15;108;;;;;;;;;;;;
7;56;103;6;71;76;;;;;;;;;;;;
48;118;52;9;147;89;;;;;;;;;;;;
66;90;2;100;14;150;;;;;;;;;;;;
39;42;149;15;81;139;;;;;;;;;;;;
77;74;91;18;32;32;;;;;;;;;;;;
75;17;60;103;34;1;;;;;;;;;;;;
129;67;120;78;8;117;;;;;;;;;;;;
70;119;31;143;79;134;;;;;;;;;;;;
62;12;99;7;20;2;;;;;;;;;;;;
16;103;49;80;84;60;;;;;;;;;;;;
61;35;115;40;71;105;;;;;;;;;;;;
79;35;48;50;6;121;;;;;;;;;;;;
77;137;123;10;21;89;;;;;;;;;;;;
150;53;16;75;96;83;;;;;;;;;;;;
57;47;87;54;108;33;;;;;;;;;;;;
141;40;30;3;72;47;;;;;;;;;;;;
101;71;113;19;52;15;;;;;;;;;;;;
49;101;1;121;9;80;;;;;;;;;;;;
98;22;93;110;13;53;;;;;;;;;;;;
36;90;35;149;86;22;;;;;;;;;;;;
62;74;114;49;141;88;;;;;;;;;;;;
9;144;129;116;123;122;;;;;;;;;;;;
67;100;14;95;56;41;;;;;;;;;;;;
141;17;39;3;30;48;;;;;;;;;;;;
44;84;20;74;104;127;;;;;;;;;;;;
139;54;88;139;114;125;;;;;;;;;;;;
126;109;82;78;50;59;;;;;;;;;;;;
32;6;81;38;85;40;;;;;;;;;;;;
38;133;29;17;72;35;;;;;;;;;;;;
110;139;142;45;138;140;;;;;;;;;;;;
134;110;38;121;108;76;;;;;;;;;;;;
128;98;27;7;76;136;;;;;;;;;;;;
128;67;49;90;148;113;;;;;;;;;;;;
51;138;92;143;9;30;;;;;;;;;;;;
26;145;130;91;126;14;;;;;;;;;;;;
16;68;62;26;47;75;;;;;;;;;;;;
54;118;34;8;20;88;;;;;;;;;;;;
26;122;40;134;146;82;;;;;;;;;;;;
29;89;85;32;19;53;;;;;;;;;;;;
111;1;84;99;110;98;;;;;;;;;;;;
16;117;6;102;123;122;;;;;;;;;;;;
141;55;28;120;101;105;;;;;;;;;;;;
125;139;28;10;68;142;;;;;;;;;;;;
17;43;134;11;12;91;;;;;;;;;;;;
71;56;125;47;36;140;;;;;;;;;;;;
143;116;128;94;137;1;;;;;;;;;;;;
21;77;99;134;106;95;;;;;;;;;;;;
90;12;13;14;123;68;;;;;;;;;;;;
99;6;90;134;46;54;;;;;;;;;;;;
97;130;69;149;75;77;;;;;;;;;;;;
46;117;84;4;115;72;;;;;;;;;;;;
62;68;25;50;14;13;;;;;;;;;;;;
62;124;123;82;56;86;;;;;;;;;;;;
107;112;101;96;144;72;;;;;;;;;;;;
24;149;116;10;103;92;;;;;;;;;;;;
1;146;101;130;53;105;;;;;;;;;;;;
150;12;134;27;91;92;;;;;;;;;;;;
99;16;30;137;12;82;;;;;;;;;;;;
37;53;140;51;97;66;;;;;;;;;;;;
64;78;104;33;122;80;;;;;;;;;;;;
122;68;137;26;150;93;;;;;;;;;;;;
31;109;19;144;42;64;;;;;;;;;;;;
136;49;126;141;136;79;;;;;;;;;;;;
58;102;55;94;124;59;;;;;;;;;;;;
133;21;36;45;82;54;;;;;;;;;;;;
72;62;23;96;12;9;;;;;;;;;;;;
28;132;71;18;118;83;;;;;;;;;;;;
16;32;64;116;23;128;;;;;;;;;;;;
68;9;129;10;14;26;;;;;;;;;;;;
126;24;138;57;101;52;;;;;;;;;;;;
142;150;84;134;95;60;;;;;;;;;;;;
112;6;116;18;133;118;;;;;;;;;;;;
50;92;33;17;113;135;;;;;;;;;;;;
44;19;103;67;120;140;;;;;;;;;;;;
122;37;149;142;118;96;;;;;;;;;;;;
25;70;23;22;6;107;;;;;;;;;;;;
131;42;14;48;114;64;;;;;;;;;;;;
66;17;68;94;62;89;;;;;;;;;;;;
134;39;142;24;146;127;;;;;;;;;;;;
119;2;89;15;86;97;;;;;;;;;;;;
70;60;63;101;30;100;;;;;;;;;;;;
16;148;113;5;138;90;;;;;;;;;;;;
108;90;49;149;64;69;;;;;;;;;;;;
8;40;62;121;112;68;;;;;;;;;;;;
28;61;60;57;147;33;;;;;;;;;;;;
28;114;119;43;16;112;;;;;;;;;;;;
9;3;126;107;67;137;;;;;;;;;;;;
14;37;111;8;45;116;;;;;;;;;;;;
137;54;132;110;51;16;;;;;;;;;;;;
22;47;37;146;2;116;;;;;;;;;;;;
77;98;106;13;88;86;;;;;;;;;;;;
148;85;106;6;84;89;;;;;;;;;;;;
126;91;25;143;30;73;;;;;;;;;;;;
124;42;124;90;75;50;;;;;;;;;;;;
137;47;128;25;53;25;;;;;;;;;;;;
89;4;148;89;74;90;;;;;;;;;;;;
23;58;53;23;82;118;;;;;;;;;;;;
5;126;87;27;115;98;;;;;;;;;;;;
56;41;114;126;72;62;;;;;;;;;;;;
70;126;113;1;54;20;;;;;;;;;;;;
96;136;22;22;24;38;;;;;;;;;;;;
147;130;73;38;91;144;;;;;;;;;;;;
65;131;90;144;132;106;;;;;;;;;;;;
4;32;80;29;133;146;;;;;;;;;;;;
30;141;101;23;25;54;;;;;;;;;;;;
148;71;79;103;68;50;;;;;;;;;;;;
18;90;62;94;47;106;;;;;;;;;;;;
31;77;135;139;142;132;;;;;;;;;;;;
22;64;58;114;58;40;;;;;;;;;;;;
58;90;121;133;62;56;;;;;;;;;;;;
44;123;94;72;98;54;;;;;;;;;;;;
106;126;134;147;78;121;;;;;;;;;;;;
24;135;46;26;148;56;;;;;;;;;;;;
21;59;73;59;10;101;;;;;;;;;;;;
1;122;9;150;114;121;;;;;;;;;;;;
97;134;68;143;129;59;;;;;;;;;;;;
53;101;58;87;137;49;;;;;;;;;;;;
11;111;91;44;116;20;;;;;;;;;;;;
36;62;125;62;114;115;;;;;;;;;;;;
49;46;73;83;32;33;;;;;;;;;;;;
61;86;49;5;88;53;;;;;;;;;;;;
31;147;98;96;15;131;;;;;;;;;;;;
69;2;77;50;32;3;;;;;;;;;;;;
62;65;45;22;121;141;;;;;;;;;;;;
57;28;150;22;45;46;;;;;;;;;;;;
25;130;51;33;20;88;;;;;;;;;;;;
54;64;140;48;80;64;;;;;;;;;;;;
50;121;122;41;95;47;;;;;;;;;;;;
20;68;78;105;67;98;;;;;;;;;;;;
85;43;2;49;105;34;;;;;;;;;;;;
45;70;37;71;140;9;;;;;;;;;;;;
8;139;140;145;20;103;;;;;;;;;;;;
91;132;23;28;112;40;;;;;;;;;;;;
144;124;81;96;121;131;;;;;;;;;;;;
120;19;81;76;115;70;;;;;;;;;;;;
117;142;47;79;80;99;;;;;;;;;;;;
74;5;117;63;113;70;;;;;;;;;;;;
99;45;11;127;79;122;;;;;;;;;;;;
77;29;34;120;54;116;;;;;;;;;;;;
28;106;9;111;100;144;;;;;;;;;;;;
58;137;121;148;29;128;;;;;;;;;;;;
11;112;117;136;77;109;;;;;;;;;;;;
73;98;28;10;129;89;;;;;;;;;;;;
3;44;49;48;89;77;;;;;;;;;;;;
6;147;54;18;122;72;;;;;;;;;;;;
81;56;96;92;149;48;;;;;;;;;;;;
98;21;22;89;149;125;;;;;;;;;;;;
26;145;10;67;19;93;;;;;;;;;;;;
1;96;24;64;76;76;;;;;;;;;;;;
31;5;68;56;92;61;;;;;;;;;;;;
93;150;102;31;124;115;;;;;;;;;;;;
88;94;119;76;38;16;;;;;;;;;;;;
99;25;24;119;119;77;;;;;;;;;;;;
64;137;130;65;140;27;;;;;;;;;;;;
121;30;138;1;22;50;;;;;;;;;;;;
22;103;120;57;28;1;;;;;;;;;;;;
54;101;144;47;133;129;;;;;;;;;;;;
60;70;33;42;11;23;;;;;;;;;;;;
12;62;109;143;36;68;;;;;;;;;;;;
5;14;17;118;67;1;;;;;;;;;;;;
24;141;49;134;77;70;;;;;;;;;;;;
32;52;54;35;2;3;;;;;;;;;;;;
100;48;137;1;130;55;;;;;;;;;;;;
100;45;8;142;98;66;;;;;;;;;;;;
120;87;31;104;15;35;;;;;;;;;;;;
87;34;62;31;86;149;;;;;;;;;;;;
18;146;123;124;88;123;;;;;;;;;;;;
82;146;20;62;43;56;;;;;;;;;;;;
52;92;96;40;96;39;;;;;;;;;;;;
13;108;56;24;132;72;;;;;;;;;;;;
93;98;41;115;26;123;;;;;;;;;;;;
78;105;144;111;62;68;;;;;;;;;;;;
36;68;137;62;146;3;;;;;;;;;;;;
6;104;42;30;9;8;;;;;;;;;;;;
71;87;127;4;121;74;;;;;;;;;;;;
138;51;6;85;102;122;;;;;;;;;;;;
75;143;117;115;115;32;;;;;;;;;;;;
60;36;82;19;64;143;;;;;;;;;;;;
45;96;85;112;25;104;;;;;;;;;;;;
138;17;9;51;134;73;;;;;;;;;;;;
139;118;89;84;139;25;;;;;;;;;;;;
51;116;48;123;114;5;;;;;;;;;;;;
66;46;125;4;2;58;;;;;;;;;;;;
125;45;5;22;62;48;;;;;;;;;;;;
124;79;137;32;105;102;;;;;;;;;;;;
111;12;111;150;140;91;;;;;;;;;;;;
68;42;26;56;119;119;;;;;;;;;;;;
32;38;135;129;111;130;;;;;;;;;;;;
103;31;15;103;129;7;;;;;;;;;;;;
89;46;117;88;97;50;;;;;;;;;;;;
51;74;17;149;142;99;;;;;;;;;;;;
72;125;37;86;81;92;;;;;;;;;;;;
85;66;106;22;108;24;;;;;;;;;;;;
65;34;56;31;6;109;;;;;;;;;;;;
60;55;95;57;88;95;;;;;;;;;;;;
28;3;66;131;84;134;;;;;;;;;;;;
112;128;12;100;32;110;;;;;;;;;;;;
63;117;126;63;80;79;;;;;;;;;;;;
133;125;8;57;17;145;;;;;;;;;;;;
77;105;33;28;65;58;;;;;;;;;;;;
28;47;33;36;60;62;;;;;;;;;;;;
106;126;114;145;16;85;;;;;;;;;;;;
87;14;139;103;35;77;;;;;;;;;;;;
18;120;105;87;38;134;;;;;;;;;;;;
77;38;60;18;58;131;;;;;;;;;;;;
111;100;86;141;75;6;;;;;;;;;;;;
127;68;87;79;56;142;;;;;;;;;;;;
33;80;100;104;93;69;;;;;;;;;;;;
99;25;75;79;68;147;;;;;;;;;;;;
43;98;126;18;139;134;;;;;;;;;;;;
91;112;124;50;99;96;;;;;;;;;;;;
23;101;10;116;135;136;;;;;;;;;;;;
17;143;89;54;130;30;;;;;;;;;;;;
43;95;101;50;113;33;;;;;;;;;;;;
112;56;2;114;24;3;;;;;;;;;;;;
122;6;133;77;17;34;;;;;;;;;;;;
143;119;72;148;13;70;;;;;;;;;;;;
101;52;46;81;45;86;;;;;;;;;;;;
52;114;3;74;12;78;;;;;;;;;;;;
63;60;113;49;61;133;;;;;;;;;;;;
128;128;77;126;93;39;;;;;;;;;;;;
21;17;13;12;68;54;;;;;;;;;;;;
95;91;11;131;72;149;;;;;;;;;;;;
28;132;98;34;78;77;;;;;;;;;;;;
92;97;142;45;85;124;;;;;;;;;;;;
74;14;102;148;75;141;;;;;;;;;;;;
14;85;43;102;34;117;;;;;;;;;;;;
134;143;133;65;55;90;;;;;;;;;;;;
95;14;82;38;27;12;;;;;;;;;;;;
5;122;2;102;117;32;;;;;;;;;;;;
132;47;91;58;128;111;;;;;;;;;;;;
145;145;72;98;40;109;;;;;;;;;;;;
78;126;43;104;139;90;;;;;;;;;;;;
92;106;115;142;123;3;;;;;;;;;;;;
90;128;116;64;84;18;;;;;;;;;;;;
81;105;27;84;42;123;;;;;;;;;;;;
96;92;90;128;64;55;;;;;;;;;;;;
8;109;78;33;74;125;;;;;;;;;;;;
69;33;7;7;85;1;;;;;;;;;;;;
113;76;116;53;88;88;;;;;;;;;;;;
20;35;6;134;143;20;;;;;;;;;;;;
150;20;96;33;122;37;;;;;;;;;;;;
100;121;21;21;56;110;;;;;;;;;;;;
138;61;44;141;91;93;;;;;;;;;;;;
79;116;19;22;85;7;;;;;;;;;;;;
83;136;100;29;124;52;;;;;;;;;;;;
118;19;145;8;26;102;;;;;;;;;;;;
126;52;92;13;114;114;;;;;;;;;;;;
48;114;79;87;122;97;;;;;;;;;;;;
59;107;84;125;32;32;;;;;;;;;;;;
140;88;145;149;109;24;;;;;;;;;;;;
85;149;17;127;106;58;;;;;;;;;;;;
60;141;114;65;24;21;;;;;;;;;;;;
105;137;139;141;11;35;;;;;;;;;;;;
69;6;79;3;120;118;;;;;;;;;;;;
130;101;118;17;135;3;;;;;;;;;;;;
135;41;39;60;47;118;;;;;;;;;;;;
9;140;137;64;102;129;;;;;;;;;;;;
18;130;75;68;18;122;;;;;;;;;;;;
91;19;57;136;104;35;;;;;;;;;;;;
90;133;139;132;149;114;;;;;;;;;;;;
42;96;74;139;68;99;;;;;;;;;;;;
43;131;14;7;111;121;;;;;;;;;;;;
41;107;137;114;144;87;;;;;;;;;;;;
113;47;1;9;131;38;;;;;;;;;;;;
8;19;9;30;1;87;;;;;;;;;;;;
110;14;62;119;105;122;;;;;;;;;;;;
23;63;24;103;114;115;;;;;;;;;;;;
75;71;60;124;108;139;;;;;;;;;;;;
135;3;67;75;70;16;;;;;;;;;;;;
26;95;67;120;46;86;;;;;;;;;;;;
40;58;48;4;36;91;;;;;;;;;;;;
75;83;111;48;143;69;;;;;;;;;;;;
131;141;17;60;137;86;;;;;;;;;;;;
53;83;150;62;6;129;;;;;;;;;;;;
26;61;103;133;31;79;;;;;;;;;;;;
131;68;84;95;88;31;;;;;;;;;;;;
137;60;103;16;7;5;;;;;;;;;;;;
54;83;138;81;94;52;;;;;;;;;;;;
115;41;94;119;148;120;;;;;;;;;;;;
127;38;48;109;100;129;;;;;;;;;;;;
106;7;51;82;4;80;;;;;;;;;;;;
25;66;129;136;19;82;;;;;;;;;;;;
38;30;89;76;89;131;;;;;;;;;;;;
81;87;131;107;47;120;;;;;;;;;;;;
46;132;136;25;27;122;;;;;;;;;;;;
99;112;7;65;56;17;;;;;;;;;;;;
103;142;111;93;76;52;;;;;;;;;;;;
93;96;115;124;141;8;;;;;;;;;;;;
57;132;12;37;28;132;;;;;;;;;;;;
61;15;50;68;141;93;;;;;;;;;;;;
85;70;106;63;23;67;;;;;;;;;;;;
8;81;50;32;86;52;;;;;;;;;;;;
104;116;39;36;127;46;;;;;;;;;;;;
137;91;149;48;110;54;;;;;;;;;;;;
11;83;97;11;24;74;;;;;;;;;;;;
43;112;130;48;134;23;;;;;;;;;;;;
52;93;107;89;7;84;;;;;;;;;;;;
139;91;36;27;77;24;;;;;;;;;;;;
19;117;23;73;72;52;;;;;;;;;;;;
53;34;134;27;137;76;;;;;;;;;;;;
15;47;117;58;103;49;;;;;;;;;;;;
39;70;30;137;30;17;;;;;;;;;;;;
81;4;123;85;57;35;;;;;;;;;;;;
50;148;20;44;99;97;;;;;;;;;;;;
127;8;12;59;5;14;;;;;;;;;;;;
54;2;75;113;36;66;;;;;;;;;;;;
99;87;27;35;30;39;;;;;;;;;;;;
20;145;6;114;66;6;;;;;;;;;;;;
106;117;109;126;31;93;;;;;;;;;;;;
65;38;116;80;119;67;;;;;;;;;;;;
55;125;83;128;82;37;;;;;;;;;;;;
101;118;80;104;32;9;;;;;;;;;;;;
107;126;51;97;123;76;;;;;;;;;;;;
41;7;61;130;76;150;;;;;;;;;;;;
99;145;115;135;127;107;;;;;;;;;;;;
142;25;102;134;19;85;;;;;;;;;;;;
103;118;139;77;131;109;;;;;;;;;;;;
80;39;19;80;118;112;;;;;;;;;;;;
106;135;108;132;54;45;;;;;;;;;;;;
109;88;12;51;96;139;;;;;;;;;;;;
11;1;149;44;95;133;;;;;;;;;;;;
60;140;108;48;138;58;;;;;;;;;;;;
75;62;56;65;40;99;;;;;;;;;;;;
30;5;22;28;33;30;;;;;;;;;;;;
138;141;23;127;76;52;;;;;;;;;;;;
77;3;2;65;91;15;;;;;;;;;;;;
124;25;95;134;106;65;;;;;;;;;;;;
72;113;33;46;61;45;;;;;;;;;;;;
70;5;76;141;124;26;;;;;;;;;;;;
124;78;105;11;46;81;;;;;;;;;;;;
142;112;1;11;138;54;;;;;;;;;;;;
52;97;141;145;23;105;;;;;;;;;;;;
2;6;137;125;70;98;;;;;;;;;;;;
62;148;27;36;142;47;;;;;;;;;;;;
72;26;14;3;70;128;;;;;;;;;;;;
21;28;119;47;9;142;;;;;;;;;;;;
123;122;148;79;16;114;;;;;;;;;;;;
72;8;103;102;89;140;;;;;;;;;;;;
7;30;142;94;11;31;;;;;;;;;;;;
3;74;48;6;68;149;;;;;;;;;;;;
31;22;45;143;18;44;;;;;;;;;;;;
99;60;99;54;113;91;;;;;;;;;;;;
67;35;105;77;67;91;;;;;;;;;;;;
124;123;141;127;44;150;;;;;;;;;;;;
131;70;59;103;30;23;;;;;;;;;;;;
11;60;127;49;95;55;;;;;;;;;;;;
144;120;2;64;11;65;;;;;;;;;;;;
51;15;93;80;129;1;;;;;;;;;;;;
150;81;42;108;69;29;;;;;;;;;;;;
70;50;27;16;70;50;;;;;;;;;;;;
136;25;103;139;29;136;;;;;;;;;;;;
115;31;143;79;40;11;;;;;;;;;;;;
108;133;87;104;88;130;;;;;;;;;;;;
128;141;131;6;55;25;;;;;;;;;;;;
15;30;140;143;21;16;;;;;;;;;;;;
94;113;101;72;61;70;;;;;;;;;;;;
75;105;146;150;54;28;;;;;;;;;;;;
127;150;43;143;86;80;;;;;;;;;;;;
46;38;43;132;39;144;;;;;;;;;;;;
93;115;126;101;17;147;;;;;;;;;;;;
114;124;42;74;126;132;;;;;;;;;;;;
109;88;66;18;105;37;;;;;;;;;;;;
18;42;43;93;93;77;;;;;;;;;;;;
86;30;101;104;109;116;;;;;;;;;;;;
82;138;71;132;14;123;;;;;;;;;;;;
135;28;125;59;34;93;;;;;;;;;;;;
53;128;51;149;87;88;;;;;;;;;;;;
59;49;93;11;103;114;;;;;;;;;;;;
97;100;5;17;133;22;;;;;;;;;;;;
78;130;85;148;102;32;;;;;;;;;;;;
15;40;59;105;126;58;;;;;;;;;;;;
76;80;115;65;64;18;;;;;;;;;;;;
129;72;54;61;17;122;;;;;;;;;;;;
6;21;148;150;124;36;;;;;;;;;;;;
84;4;53;145;30;53;;;;;;;;;;;;
48;115;132;10;39;76;;;;;;;;;;;;
133;136;117;1;40;98;;;;;;;;;;;;
102;87;101;105;79;57;;;;;;;;;;;;
48;90;44;99;44;128;;;;;;;;;;;;
81;141;20;93;36;27;;;;;;;;;;;;
86;125;149;78;98;136;;;;;;;;;;;;
23;49;107;59;114;90;;;;;;;;;;;;
11;28;104;139;78;124;;;;;;;;;;;;
90;35;12;117;61;74;;;;;;;;;;;;
80;72;113;34;27;66;;;;;;;;;;;;
8;138;49;40;3;123;;;;;;;;;;;;
58;124;148;120;50;126;;;;;;;;;;;;
98;22;15;4;72;60;;;;;;;;;;;;
34;9;76;80;24;133;;;;;;;;;;;;
15;51;55;68;137;117;;;;;;;;;;;;
78;100;84;20;65;12;;;;;;;;;;;;
121;85;139;10;82;17;;;;;;;;;;;;
88;39;84;41;142;19;;;;;;;;;;;;
32;51;22;29;137;35;;;;;;;;;;;;
61;21;108;25;82;7;;;;;;;;;;;;
118;84;141;20;42;7;;;;;;;;;;;;
141;67;147;24;6;131;;;;;;;;;;;;
109;16;48;47;139;11;;;;;;;;;;;;
128;41;14;84;120;33;;;;;;;;;;;;
83;50;35;54;11;25;;;;;;;;;;;;
59;54;83;44;118;89;;;;;;;;;;;;
7;59;149;31;68;95;;;;;;;;;;;;
57;54;102;137;131;63;;;;;;;;;;;;
122;78;7;134;33;63;;;;;;;;;;;;
19;8;99;28;129;123;;;;;;;;;;;;
134;105;92;90;129;11;;;;;;;;;;;;
35;92;107;145;149;121;;;;;;;;;;;;
120;128;115;139;21;110;;;;;;;;;;;;
89;89;46;121;88;78;;;;;;;;;;;;
141;125;112;78;90;41;;;;;;;;;;;;
102;110;29;58;59;72;;;;;;;;;;;;
150;128;8;52;79;138;;;;;;;;;;;;
66;5;39;97;33;144;;;;;;;;;;;;
26;68;128;53;54;37;;;;;;;;;;;;
43;31;61;42;146;102;;;;;;;;;;;;
107;104;12;40;138;76;;;;;;;;;;;;
149;80;9;16;106;93;;;;;;;;;;;;
129;132;133;13;126;90;;;;;;;;;;;;
25;53;109;89;87;78;;;;;;;;;;;;
1;8;54;109;121;8;;;;;;;;;;;;
58;123;75;48;122;77;;;;;;;;;;;;
49;72;128;72;131;24;;;;;;;;;;;;
150;54;89;75;94;132;;;;;;;;;;;;
13;26;72;32;52;63;;;;;;;;;;;;
77;102;122;50;96;129;;;;;;;;;;;;
99;63;90;122;6;102;;;;;;;;;;;;
51;49;105;77;124;19;;;;;;;;;;;;
126;82;112;31;134;133;;;;;;;;;;;;
53;29;76;94;5;142;;;;;;;;;;;;
42;66;47;83;134;38;;;;;;;;;;;;
45;3;116;53;128;26;;;;;;;;;;;;
19;120;59;91;29;1;;;;;;;;;;;;
39;138;58;57;70;132;;;;;;;;;;;;
72;122;118;43;111;35;;;;;;;;;;;;
17;18;138;125;10;118;;;;;;;;;;;;
105;76;1;20;135;35;;;;;;;;;;;;
37;125;92;17;14;43;;;;;;;;;;;;
91;55;80;49;66;68;;;;;;;;;;;;
112;66;122;86;97;131;;;;;;;;;;;;
80;75;22;103;41;124;;;;;;;;;;;;
94;57;71;89;139;50;;;;;;;;;;;;
64;111;64;37;26;121;;;;;;;;;;;;
109;59;122;19;149;147;;;;;;;;;;;;
19;50;72;105;17;94;;;;;;;;;;;;
98;18;24;36;91;106;;;;;;;;;;;;
83;7;66;135;89;87;;;;;;;;;;;;
29;74;29;49;138;6;;;;;;;;;;;;
24;102;5;83;13;10;;;;;;;;;;;;
70;143;93;64;61;131;;;;;;;;;;;;
95;76;70;12;138;47;;;;;;;;;;;;
7;66;81;24;134;47;;;;;;;;;;;;
88;89;123;106;55;24;;;;;;;;;;;;
28;136;67;44;12;18;;;;;;;;;;;;
39;12;100;76;99;4;;;;;;;;;;;;
126;97;117;64;1;94;;;;;;;;;;;;
16;104;59;89;21;127;;;;;;;;;;;;
34;116;1;105;113;89;;;;;;;;;;;;
86;121;143;76;135;107;;;;;;;;;;;;
55;69;51;87;146;35;;;;;;;;;;;;
102;56;11;85;4;33;;;;;;;;;;;;
49;8;18;79;86;11;;;;;;;;;;;;
95;84;128;108;105;55;;;;;;;;;;;;
40;104;113;131;125;139;;;;;;;;;;;;
99;143;67;107;5;1;;;;;;;;;;;;
78;64;34;85;130;59;;;;;;;;;;;;
121;147;2;121;105;44;;;;;;;;;;;;
106;121;56;130;65;17;;;;;;;;;;;;
59;4;52;103;86;128;;;;;;;;;;;;
75;113;18;112;67;7;;;;;;;;;;;;
4;69;97;16;7;30;;;;;;;;;;;;
7;85;11;19;128;124;;;;;;;;;;;;
98;98;58;99;52;124;;;;;;;;;;;;
131;113;32;25;49;12;;;;;;;;;;;;
16;1;131;89;14;137;;;;;;;;;;;;
122;106;17;47;43;45;;;;;;;;;;;;
129;85;145;33;117;96;;;;;;;;;;;;
146;58;36;120;17;79;;;;;;;;;;;;
53;105;4;117;37;114;;;;;;;;;;;;
18;92;72;33;110;75;;;;;;;;;;;;
128;10;124;65;25;35;;;;;;;;;;;;
34;141;23;113;71;81;;;;;;;;;;;;
16;82;96;54;127;2;;;;;;;;;;;;
37;74;146;113;149;16;;;;;;;;;;;;
118;39;8;143;87;74;;;;;;;;;;;;
99;107;144;8;86;112;;;;;;;;;;;;
110;28;116;14;51;48;;;;;;;;;;;;
107;112;13;19;35;62;;;;;;;;;;;;
14;49;17;70;69;26;;;;;;;;;;;;
148;27;141;147;87;57;;;;;;;;;;;;
15;101;82;43;128;127;;;;;;;;;;;;
78;13;74;123;10;73;;;;;;;;;;;;
144;133;79;142;16;1;;;;;;;;;;;;
56;124;22;77;132;33;;;;;;;;;;;;
67;12;137;58;103;142;;;;;;;;;;;;
