19;82;58;51;36
99;97;41;65;68
10;19;57;49;30
86;28;30;16;61
37;89;50;96;85
52;95;17;23;40
54;16;68;54;98
50;62;57;20;59
99;20;95;72;13
89;47;36;89;47
49;20;79;55;70
30;42;61;66;83
13;89;28;34;23
94;51;12;50;80
34;71;20;56;62
26;94;77;93;95
14;69;27;76;91
44;36;22;84;78
17;11;90;36;55
19;92;70;58;19
48;45;85;19;22
78;10;33;92;53
35;64;68;71;79
44;71;51;43;79
67;38;28;72;72
33;80;83;10;52
34;34;29;83;56
69;84;18;63;23
44;13;29;40;52
53;42;29;56;21
47;50;37;79;52
20;26;22;46;89
97;26;32;49;29
11;45;84;24;20
59;63;88;29;45
63;18;88;30;29
90;60;37;88;15
84;97;50;41;46
52;71;71;73;25
27;80;79;21;50
17;58;15;45;62
84;61;17;43;88
11;38;92;27;99
47;89;44;44;44
14;95;53;77;68
87;91;25;14;27
83;38;76;79;21
42;55;91;36;31
32;89;16;53;45
24;79;54;73;78
38;46;45;76;46
22;15;37;77;74
92;46;13;26;15
72;61;23;15;67
92;97;18;23;22
24;88;99;42;53
17;47;51;35;88
46;93;99;42;99
36;27;23;61;38
85;86;90;48;72
62;66;48;15;85
40;38;31;64;31
33;15;95;34;66
55;95;77;37;68
79;62;80;16;40
75;84;56;84;36
38;98;61;69;91
51;98;45;50;57
17;71;44;20;75
31;31;89;94;83
90;18;62;79;93
99;86;41;75;20
56;81;47;38;93
34;53;35;42;25
56;59;37;80;61
17;27;69;41;19
53;95;62;11;45
29;46;82;76;91
65;66;70;39;11
36;34;16;27;50
77;96;56;78;36
40;81;81;28;85
82;26;10;65;67
61;29;46;92;73
88;71;59;50;60
89;89;97;79;34
83;20;51;91;41
56;48;83;74;14
48;64;63;91;19
48;66;14;72;49
17;87;23;54;61
15;46;15;28;46
51;84;12;93;11
71;74;19;34;20
23;45;71;88;34
33;17;68;41;21
33;84;35;39;27
95;96;97;39;35
19;42;64;37;63
64;61;70;89;47
73;57;80;61;36
71;26;35;29;38
97;78;74;16;23
66;58;73;75;15
74;77;79;98;10
80;80;43;35;70
71;47;78;94;48
75;14;73;12;56
79;71;77;11;37
41;68;58;23;96
15;88;94;84;72
96;77;81;60;56
90;82;10;59;66
60;10;79;68;48
61;85;70;29;35
13;99;78;70;69
22;32;30;38;65
83;53;94;31;51
98;33;23;56;65
97;70;28;44;77
41;88;89;75;44
30;28;75;58;68
96;98;20;91;43
68;62;72;94;83
16;15;57;26;49
38;71;23;63;38
43;81;44;93;38
34;43;54;94;44
64;78;45;63;55
99;22;32;23;97
44;98;33;61;70
35;40;72;35;15
58;14;21;29;35
24;64;27;62;19
34;17;78;59;28
38;70;94;71;50
25;49;10;66;93
45;57;82;32;13
93;70;28;88;86
60;67;25;38;41
44;95;69;14;72
36;30;74;43;42
65;45;11;85;89
18;14;54;35;89
66;82;94;59;25
63;89;89;72;67
71;54;66;39;15
30;80;96;93;67
25;83;49;90;47
58;69;43;98;78
56;22;90;48;74
62;10;19;88;18
47;40;11;75;70
20;79;71;79;69
37;17;60;68;74
83;43;14;21;67
94;55;91;94;21
58;64;27;65;53
29;70;17;85;29
85;81;73;29;36
79;97;63;38;50
48;61;31;74;91
29;96;97;31;24
91;48;16;63;22
56;61;16;35;49
66;10;75;49;88
11;69;85;84;88
96;91;62;54;73
97;42;53;73;34
33;73;86;70;37
46;74;19;17;80
27;91;37;89;83
47;86;81;85;89
59;20;22;43;28
10;85;62;90;25
23;18;42;11;25
93;24;15;22;52
36;59;78;14;70
14;63;73;70;35
20;61;67;83;74
23;60;52;51;37
60;22;29;92;66
19;58;36;73;89
33;80;69;43;63
10;42;18;72;23
46;22;92;64;14
62;50;59;37;12
43;71;63;84;91
24;40;86;48;61
56;37;10;80;12
40;91;33;30;74
80;51;80;38;91
48;30;64;87;13
68;99;98;71;55
62;27;85;52;49
69;56;70;21;66
18;22;21;62;73
71;27;38;63;31
92;91;34;93;52
93;75;98;44;92
57;39;38;34;49
22;16;81;80;14
34;81;68;71;82
36;19;12;24;42
51;70;45;49;63
71;92;91;99;55
94;57;36;28;19
79;83;86;22;61
65;45;58;59;97
20;32;63;20;25
84;72;84;11;51
87;94;89;71;78
30;24;81;35;19
76;54;50;62;13
53;32;90;62;77
15;22;85;52;52
48;39;81;84;70
31;73;34;76;32
85;94;25;43;40
50;63;33;49;30
66;81;11;16;71
61;82;31;33;45
75;18;46;28;40
90;43;97;64;87
12;30;73;39;28
59;17;56;32;36
52;88;46;31;86
66;38;74;22;18
49;52;11;40;57
76;57;97;13;50
17;66;68;61;27
46;18;71;88;22
54;36;99;97;93
86;71;24;41;73
62;68;85;55;48
60;28;42;81;51
12;20;53;81;29
86;29;84;14;50
58;66;86;99;64
23;52;14;47;71
15;42;65;39;88
49;80;23;22;67
27;75;89;46;20
44;82;27;77;17
66;87;20;90;24
95;82;85;90;35
17;24;95;20;46
69;54;23;93;80
15;16;72;47;33
83;77;49;89;30
40;35;36;39;15
28;31;75;25;92
66;95;33;86;59
12;80;78;10;50
90;69;33;97;12
60;24;73;66;41
28;42;95;70;95
82;88;65;15;28
47;78;98;11;23
19;83;85;87;31
12;98;49;48;39
71;11;38;37;54
13;58;19;83;74
33;10;62;91;77
23;25;73;82;13
21;71;32;84;92
77;39;86;44;38
30;93;56;40;34
80;60;37;60;25
89;69;24;36;89
19;30;93;20;18
87;35;66;45;28
10;79;54;44;77
73;71;74;55;54
39;53;31;67;96
63;87;22;66;23
52;56;95;94;83
56;45;75;36;50
94;36;20;22;33
11;15;92;83;51
27;94;68;82;59
66;99;36;24;55
10;22;10;32;75
53;83;59;61;31
37;96;48;14;59
12;42;18;43;95
57;94;39;25;95
57;87;23;44;26
57;19;61;80;50
82;36;88;46;80
27;56;40;62;24
31;56;64;33;57
33;90;93;28;98
15;83;84;37;28
65;70;25;45;74
28;44;67;63;76
75;54;71;62;77
10;63;77;11;74
11;33;89;87;92
66;26;42;82;44
98;52;61;28;25
57;41;95;87;95
86;88;11;56;81
79;29;40;51;97
51;16;83;63;27
42;80;37;52;17
12;12;85;29;78
33;93;53;47;30
69;68;89;15;87
22;32;43;16;23
47;85;90;84;92
92;68;98;11;83
76;13;53;79;93
83;12;81;78;57
86;75;92;31;37
83;26;78;75;14
19;47;31;39;70
26;21;10;36;85
65;94;52;64;53
66;25;19;21;13
19;50;65;58;36
71;92;69;57;19
75;90;32;96;73
38;81;23;18;77
72;11;55;92;91
91;33;38;77;71
68;17;66;71;94
69;82;72;13;99
33;52;53;27;19
74;72;55;90;25
84;11;10;44;41
17;94;72;66;44
47;64;92;85;50
68;34;60;11;14
56;19;20;18;54
30;57;38;83;27
29;77;48;62;86
66;16;31;40;86
74;20;15;68;62
69;60;67;76;51
50;21;54;86;68
75;91;91;90;21
59;65;89;49;24
69;25;39;99;84
61;12;30;24;39
46;13;51;56;84
70;90;62;41;76
17;33;61;93;21
75;25;41;29;36
19;31;65;53;93
53;30;68;91;90
47;91;39;57;32
71;49;45;15;51
69;13;57;73;17
46;63;46;87;18
46;71;10;87;30
24;48;98;63;41
49;31;70;51;38
26;93;14;70;50
36;79;35;78;66
15;73;91;46;57
89;83;80;83;54
76;90;52;37;17
33;51;82;74;11
48;42;16;44;90
52;59;75;47;82
66;46;32;30;24
51;56;61;16;51
65;50;87;97;62
36;50;77;63;26
84;97;61;77;28
73;67;57;56;14
40;18;42;10;87
39;67;31;22;66
76;89;75;32;45
97;55;19;82;64
11;81;22;30;97
68;84;55;12;51
83;99;15;11;21
57;17;86;19;32
68;29;64;96;50
95;32;39;41;30
28;58;74;91;12
58;96;21;13;29
55;22;29;71;82
77;84;74;20;87
89;68;99;59;95
82;27;25;80;12
46;55;23;81;33
35;34;23;99;62
61;96;83;89;77
56;99;92;24;72
20;58;28;54;40
59;58;24;95;30
41;80;41;10;83
99;98;48;48;56
52;70;74;58;36
93;84;20;82;49
83;34;10;18;91
88;37;69;50;73
77;19;28;78;30
80;65;82;16;78
57;61;53;67;29
49;83;69;27;47
74;48;42;55;47
16;79;32;19;95
72;39;97;75;79
43;52;96;37;55
38;12;13;13;92
32;80;43;88;51
15;67;51;13;98
39;76;72;41;23
10;42;73;21;15
28;63;78;87;86
97;86;42;72;18
72;44;39;63;25
36;46;44;67;89
15;87;94;76;50
66;80;64;24;54
96;38;92;98;73
68;11;55;11;54
28;35;79;94;35
94;47;18;26;87
64;97;16;31;10
40;69;12;47;30
27;32;27;27;22
44;51;40;90;56
34;91;43;22;71
79;18;99;50;55
28;72;47;36;90
98;32;71;97;42
99;99;17;81;37
95;17;61;82;91
53;17;28;70;63
73;64;93;59;30
32;69;61;91;11
54;84;91;37;23
22;80;42;57;57
34;83;61;85;75
72;56;26;59;12
21;54;77;73;26
44;38;21;77;19
39;48;26;79;82
20;25;34;69;79
73;74;70;22;38
90;12;17;84;58
76;53;12;89;89
10;17;27;20;78
83;68;65;47;28
86;67;81;13;64
56;31;57;79;38
47;83;64;45;36
42;30;36;28;43
86;45;36;90;81
13;98;24;90;95
14;18;32;94;51
32;30;14;29;11
54;95;32;60;52
27;53;82;83;46
62;41;47;14;42
51;40;91;31;61
58;17;67;83;34
39;61;69;94;13
21;26;17;27;88
90;22;75;48;64
60;25;40;54;43
72;71;28;62;10
92;39;82;68;53
46;37;48;36;22
66;83;88;79;34
46;34;30;25;51
38;65;53;67;11
42;76;22;50;61
68;43;17;93;21
82;43;49;73;51
63;74;48;35;97
76;37;61;30;96
47;50;12;21;71
37;85;25;67;20
69;25;97;74;53
33;76;94;67;51
13;85;56;74;88
64;26;27;69;34
15;25;92;54;23
27;40;95;32;84
97;28;81;63;81
47;76;74;81;74
10;42;93;79;93
62;94;37;33;17
20;68;55;43;15
54;32;53;60;36
92;80;72;83;54
85;13;93;92;50
87;52;45;95;33
72;31;23;60;61
32;13;72;24;73
39;72;48;57;37
24;32;23;55;82
29;70;20;35;17
58;11;45;83;30
68;32;60;19;42
32;19;92;99;13
89;18;57;19;24
22;65;45;65;35
64;39;90;22;14
12;21;87;53;12
31;67;89;94;15
17;22;39;25;14
14;40;23;51;93
20;22;11;20;95
93;66;80;57;65
39;41;47;15;40
21;31;49;97;82
31;29;63;14;17
10;36;30;60;30
34;25;48;29;93
89;19;77;57;19
65;87;41;39;75
75;75;34;84;92
83;90;26;69;71
90;59;97;12;94
67;46;29;36;40
23;92;27;21;51
11;54;91;87;27
44;88;34;38;42
35;12;45;68;47
44;99;79;58;12
40;22;75;63;51
29;67;14;98;61
83;57;22;43;90
38;98;38;52;37
12;34;68;70;69
65;10;61;89;95
24;22;68;18;20
89;78;38;45;98
76;83;35;77;58
77;89;11;77;18
45;70;37;31;10
15;54;14;93;86
28;16;25;13;46
70;88;13;32;11
59;70;92;53;60
28;99;91;21;91
75;99;84;80;59
54;85;47;18;15
44;74;44;58;80
69;68;32;40;88
88;85;78;75;58
75;77;83;70;81
15;63;92;11;21
28;32;44;53;92
84;51;95;27;66
85;35;43;73;90
60;77;60;33;13
89;30;18;32;84
76;12;76;36;99
81;81;42;47;61
47;33;78;47;13
47;90;60;19;73
49;43;19;79;31
38;12;69;98;31
98;23;22;68;26
82;74;68;28;85
14;93;96;22;53
36;98;23;29;66
99;69;99;59;44
42;92;97;15;70
79;21;44;26;63
33;21;19;31;31
72;31;42;34;68
56;47;96;36;94
39;88;50;42;31
38;24;63;34;83
89;77;63;57;15
92;58;79;59;29
24;88;91;97;93
78;36;75;90;88
95;96;71;20;41
90;71;11;95;34
19;57;85;48;41
95;67;85;28;75
97;68;46;16;80
50;97;52;48;52
11;49;73;45;87
93;15;53;26;25
31;57;84;35;20
67;13;53;66;98
20;51;56;24;90
37;59;64;40;90
93;28;63;52;33
69;84;50;60;48
89;24;69;13;54
50;83;21;95;23
47;54;86;50;42
60;92;58;54;60
43;50;22;36;32
13;93;41;11;50
82;63;92;27;18
95;81;53;69;50
53;48;69;27;52
49;42;22;19;73
77;35;95;10;14
48;12;43;80;51
56;51;19;54;40
84;61;68;41;46
78;48;88;14;17
95;81;95;83;83
70;81;32;38;73
56;67;92;23;69
93;48;72;28;94
11;38;24;86;67
87;73;81;73;95
38;46;90;92;19
66;16;59;97;80
75;29;80;81;84
26;69;55;71;53
39;75;70;20;16
66;67;18;26;95
96;10;59;43;45
19;77;10;14;13
86;88;75;48;28
81;57;43;12;50
28;28;19;29;65
62;76;80;86;52
98;98;43;12;83
75;70;47;45;74
49;69;50;68;66
51;10;31;91;35
19;34;16;75;77
78;90;39;78;82
42;97;23;61;14
88;55;73;65;53
20;20;97;38;11
59;78;50;63;23
62;55;88;61;43
74;91;68;34;15
84;41;68;63;41
52;55;88;64;77
96;37;66;48;24
98;37;78;74;27
10;49;75;64;30
87;18;62;28;39
96;87;48;60;69
78;51;44;96;59
14;89;86;85;27
35;89;50;46;44
46;23;93;16;15
44;65;14;42;53
43;92;70;34;80
19;88;15;79;45
56;93;81;25;23
20;63;90;46;95
98;68;26;84;93
83;93;41;55;34
23;47;11;52;25
21;28;62;14;18
46;83;71;10;88
53;41;78;93;94
80;75;67;47;55
75;75;86;41;97
25;57;60;54;32
18;91;38;99;11
92;11;86;37;59
24;96;25;95;49
51;24;48;60;53
47;80;64;97;50
46;42;30;16;93
88;32;26;78;79
62;13;78;91;12
79;89;39;87;40
78;60;90;91;55
10;19;99;10;84
38;37;41;59;65
59;80;79;44;70
92;80;47;26;87
48;46;56;58;74
58;50;76;67;72
85;52;38;60;92
79;33;26;93;51
35;71;29;35;52
98;19;94;27;48
98;23;74;14;17
64;62;50;36;35
87;60;74;87;79
16;51;28;52;90
69;63;53;74;61
76;26;31;16;75
49;55;58;28;74
72;78;34;53;37
27;82;89;67;63
74;97;42;55;46
56;91;52;36;79
44;69;99;52;40
47;40;44;61;86
41;11;55;23;17
38;27;74;25;72
86;74;85;20;87
79;84;75;69;28
57;13;32;49;39
13;79;81;22;89
86;47;38;81;32
73;52;28;48;18
39;26;37;63;92
69;84;88;65;61
63;65;74;42;38
37;79;16;83;13
58;46;61;35;86
49;46;14;88;24
36;65;36;61;89
41;76;68;56;70
29;90;25;61;36
31;72;96;52;94
93;45;45;44;59
93;64;11;77;53
33;79;99;51;34
97;38;23;52;97
61;21;59;23;84
68;30;10;98;64
76;50;61;94;30
91;30;91;12;96
76;74;90;13;46
49;91;74;36;39
92;59;53;54;42
82;86;32;60;91
72;64;12;22;76
83;28;15;31;43
76;47;20;56;31
86;31;55;76;45
77;55;73;69;72
27;96;17;61;48
14;97;41;21;33
21;72;77;37;63
31;85;53;93;62
55;48;97;33;56
61;40;55;24;24
27;90;43;50;58
86;20;53;82;38
79;15;99;32;19
24;53;27;23;24
91;12;79;17;26
78;99;84;15;86
73;51;26;97;16
30;38;36;78;76
20;42;70;64;83
49;49;74;23;41
17;22;42;10;32
24;21;36;33;80
87;36;48;96;64
37;89;11;26;88
85;26;49;46;14
58;42;25;33;77
38;34;70;73;79
60;19;26;74;91
19;12;13;98;88
83;94;74;10;56
60;47;58;35;56
90;73;96;96;74
82;96;12;56;52
62;66;74;26;13
28;73;37;34;78
83;23;51;57;31
64;67;25;77;26
90;76;45;27;88
87;22;29;10;19
23;99;56;56;35
26;29;57;96;38
87;20;34;56;72
76;32;48;74;19
24;81;34;40;61
86;31;57;38;26
15;53;37;24;64
83;67;94;31;14
44;20;28;49;39
80;52;88;54;21
64;74;55;90;94
42;74;26;94;49
95;71;28;79;32
44;82;19;91;89
19;37;26;70;74
14;62;85;10;81
44;42;13;26;61
40;98;47;29;31
18;51;10;82;18
73;91;49;26;95
97;42;97;65;12
36;58;84;25;90
80;89;25;23;15
63;68;12;27;92
45;45;89;69;80
68;37;43;61;11
22;22;68;15;83
11;45;48;24;35
82;23;31;39;51
28;35;86;77;55
14;89;31;34;59
61;53;37;84;43
99;24;33;23;78
67;30;20;39;13
27;30;87;92;19
32;23;60;28;61
42;50;66;15;96
33;91;44;56;32
58;17;64;81;35
68;90;17;60;83
98;25;57;74;38
84;12;39;24;36
47;92;18;32;11
58;58;27;27;55
76;86;63;17;54
19;65;16;66;51
42;15;99;44;63
27;93;92;77;22
30;61;30;29;84
66;99;41;79;76
20;72;90;15;16
21;61;50;29;28
28;96;72;73;94
41;93;73;69;84
65;66;50;15;34
24;66;44;33;88
20;34;36;90;41
69;25;93;38;51
65;53;72;58;93
34;89;57;34;52
73;35;72;95;21
54;32;85;81;91
55;26;26;40;17
94;69;82;41;35
26;99;45;27;28
22;93;91;21;99
35;19;20;80;25
85;62;40;79;87
47;39;22;46;95
48;36;42;50;98
64;16;25;99;35
73;89;55;77;98
60;40;73;81;66
46;16;46;24;32
42;39;13;54;88
87;87;99;31;79
86;61;51;22;45
28;93;20;54;52
95;17;63;80;36
16;65;40;80;58
41;89;27;28;66
35;13;71;21;48
86;90;33;97;22
99;89;61;46;47
53;95;91;72;36
35;76;32;27;81
32;56;29;72;48
96;44;32;56;19
25;32;99;16;65
15;83;65;68;37
27;14;94;42;15
45;98;54;91;41
58;80;53;40;26
39;71;60;59;26
65;66;15;36;32
30;96;84;17;30
51;20;64;90;63
28;62;86;67;12
97;90;41;24;61
44;78;69;90;35
44;33;16;52;72
61;99;67;20;84
49;23;46;70;90
48;25;63;76;97
77;84;93;56;28
74;35;90;75;87
51;36;93;81;86
28;14;22;28;12
28;94;76;82;62
83;53;70;33;22
29;25;93;92;58
60;39;59;33;97
36;18;92;32;43
22;30;65;84;72
44;12;45;73;79
82;17;21;93;44
31;64;67;62;68
36;43;11;32;36
88;54;89;30;76
20;12;54;48;50
63;87;86;61;78
26;80;29;23;76
52;28;65;89;75
71;51;39;63;17
79;29;43;58;84
89;23;24;97;68
79;63;72;53;80
44;78;15;83;52
55;24;87;55;84
69;88;99;54;14
69;72;90;41;70
44;54;38;76;88
12;65;31;55;97
88;56;21;19;41
93;45;55;21;61
64;41;87;73;24
11;24;69;92;98
16;73;40;82;45
89;49;38;95;49
89;92;41;58;95
23;76;89;23;21
34;27;78;80;16
13;66;64;62;87
88;96;38;57;90
24;25;39;73;51
53;16;60;72;71
72;99;38;78;11
34;34;56;81;73
89;94;59;76;42
32;85;76;17;60
93;63;84;67;80
97;47;26;71;67
28;66;16;19;43
13;37;86;61;62
64;49;57;83;10
30;66;62;41;28
67;39;52;21;77
18;25;71;97;13
86;18;84;23;55
33;87;50;43;38
95;99;25;55;96
53;16;11;66;60
41;85;84;53;99
88;23;95;41;35
88;66;88;57;75
55;65;43;37;77
42;25;29;12;33
68;24;97;24;33
11;23;14;46;72
11;33;41;23;66
19;92;18;17;50
38;20;67;79;50
88;73;73;89;27
25;65;81;29;41
74;26;81;17;33
74;62;51;85;74
31;34;29;71;68
50;16;21;61;95
57;56;28;73;45
38;49;25;29;56
45;52;21;82;91
92;20;11;83;76
75;68;82;15;28
63;53;12;30;77
18;54;29;34;83
28;98;17;71;95
34;47;32;38;38
79;22;47;79;76
39;15;37;85;30
89;74;23;54;81
85;47;94;52;47
91;32;87;99;73
94;13;39;88;51
37;46;53;77;49
51;15;33;54;47
13;26;44;13;94
53;85;62;89;19
87;52;80;91;46
56;34;48;15;81
36;76;48;43;92
52;30;46;15;40
79;24;50;15;44
75;88;83;14;30
19;50;49;79;64
84;66;62;40;92
26;67;27;72;20
37;77;10;21;51
32;49;56;59;39
72;12;75;56;70
67;50;43;85;72
85;36;69;79;17
86;68;15;23;23
22;96;78;94;17
97;88;72;63;97
70;93;90;49;91
82;91;15;69;34
75;34;42;10;35
10;18;30;13;65
64;43;43;45;27
76;34;81;49;73
79;78;80;88;12
91;45;29;87;35
95;63;45;88;48
87;64;77;68;16
89;67;68;97;43
36;60;55;31;25
58;20;66;96;55
97;54;54;98;43
64;88;42;77;70
11;98;55;97;39
21;56;22;42;83
21;19;82;54;75
41;90;98;72;77
85;97;48;43;51
43;20;79;34;51
11;34;90;37;41
38;14;57;92;13
12;97;33;23;44
87;71;99;32;12
73;89;70;10;85
14;59;22;55;96
11;76;87;91;81
86;28;54;23;47
36;42;16;68;75
87;73;35;99;63
71;20;57;32;77
21;64;90;52;37
78;92;12;95;12
35;20;42;41;57
68;27;86;84;75
40;83;12;35;97
40;33;23;92;34
90;28;64;23;70
32;38;12;85;68
44;40;20;65;49
76;41;94;51;95
54;34;73;57;46
37;61;65;54;97
55;79;20;71;21
17;55;28;71;35
40;24;11;25;41
10;73;47;85;31
98;38;72;97;80
66;55;17;76;42
70;73;57;87;23
65;30;49;54;42
31;22;33;25;64
39;33;57;25;46
64;24;79;33;99
26;17;22;90;55
61;47;52;39;64
67;66;23;11;75
79;34;92;53;10
85;15;56;42;51
42;98;91;39;77
56;94;34;88;97
58;17;58;98;80
83;70;93;60;97
72;19;55;49;67
40;31;35;33;23
20;60;80;49;22
63;56;23;61;17
72;42;35;14;27
71;75;93;72;26
25;21;95;44;78
33;52;51;71;47
35;68;11;75;86
97;37;19;86;27
37;56;42;53;34
40;84;50;32;96
64;37;63;16;97
98;65;45;70;88
20;14;51;23;82
14;40;59;27;30
43;66;17;55;89
69;79;52;20;48
48;11;29;75;82
98;14;95;78;88
41;92;48;97;16
32;15;28;70;30
99;34;33;11;62
98;30;18;26;38
29;22;35;32;50
19;84;75;40;84
99;44;81;39;88
51;28;19;48;67
63;60;81;90;48
23;78;28;23;84
77;96;79;49;68
29;66;25;57;97
48;39;88;86;30
65;53;93;22;20
80;20;69;59;74
69;40;45;84;36
40;65;62;56;16
13;65;41;70;69
85;12;61;50;28
34;72;95;69;83
70;84;15;12;14
66;36;29;75;99
88;31;40;30;66
82;76;42;79;27
99;21;33;52;35
77;59;29;40;49
97;45;75;11;66
56;59;60;51;49
76;45;65;71;81
63;72;41;83;45
58;40;25;52;83
58;61;63;77;37
17;17;88;36;12
52;56;39;63;20
32;26;90;40;50
63;55;61;71;72
15;27;45;94;91
66;29;32;27;18
95;96;83;23;41
69;56;39;68;38
17;42;77;73;23
41;49;85;12;30
12;99;91;15;32
89;72;93;44;45
33;33;21;55;25
35;43;77;98;81
16;26;92;42;64
72;50;71;81;59
27;43;30;97;16
95;15;77;91;52
97;62;94;33;15
83;30;31;58;87
98;72;87;31;23
86;16;59;50;59
49;10;22;85;27
90;13;24;49;29
30;65;85;56;83
53;31;69;37;81
52;28;23;94;60
55;55;98;83;30
88;55;37;41;13
96;50;19;15;25
79;15;82;38;66
43;86;41;47;70
64;47;32;68;17
30;86;27;34;72
44;15;41;29;41
74;37;54;53;87
12;21;63;22;12
46;46;85;38;27
69;23;61;23;65
51;33;69;33;82
19;33;85;43;80
74;74;63;96;91
15;41;88;60;67
52;83;20;66;71
84;11;88;16;13
30;53;28;64;90
50;68;31;70;77
78;36;30;41;38
72;83;88;47;22
37;35;10;55;22
67;23;13;61;98
18;45;78;39;60
30;55;99;16;50
47;20;28;82;89
26;62;78;38;99
11;23;50;94;76
95;53;73;51;32
37;65;69;72;69
43;58;90;80;17
26;83;81;97;74
26;17;27;66;96
14;45;75;62;97
94;94;83;63;65
77;82;57;84;23
81;50;56;23;56
67;72;97;30;83
27;41;53;29;59
88;35;17;55;27
91;90;17;75;74
48;75;37;25;40
43;36;96;83;93
75;60;14;20;38
42;47;54;78;79
62;50;63;14;76
52;75;11;66;31
91;43;81;49;17
92;44;81;89;49
90;45;69;36;83
37;30;96;27;84
54;45;38;95;21
97;21;32;48;88
67;35;39;62;11
42;79;64;12;45
97;65;65;38;89
27;80;36;31;49
31;78;83;81;76
56;14;85;38;19
81;22;43;11;81
65;15;17;35;50
57;66;94;82;87
89;80;10;15;93
26;84;11;99;67
89;51;57;85;55
37;93;36;92;63
85;32;63;56;33
22;73;11;80;92
64;84;11;94;87
75;14;79;44;93
96;20;44;44;92
24;57;31;79;23
63;39;11;28;11
66;26;53;82;81
53;82;31;16;12
14;49;63;98;79
33;24;92;99;66
74;88;29;64;19
65;52;32;66;38
35;83;83;92;30
59;61;97;63;49
24;89;37;42;87
74;94;33;99;89
49;47;11;61;37
78;97;88;72;25
11;60;64;78;76
31;66;70;77;30
71;26;39;59;52
84;61;87;76;44
71;28;32;77;89
87;81;31;65;51
62;72;34;47;48
63;35;59;65;66
18;33;56;79;27
33;18;52;18;52
27;19;22;38;54
82;38;87;88;89
50;44;15;35;68
99;91;91;20;89
59;12;32;20;35
47;72;53;59;66
79;39;23;22;34
52;60;96;92;66
35;48;70;76;25
74;28;30;20;28
41;26;41;29;93
25;87;12;12;17
20;85;37;32;19
21;31;93;11;26
49;95;99;54;63
21;41;56;94;61
28;51;42;41;34
62;98;93;28;18
64;58;93;84;55
49;20;47;66;14
53;35;29;94;79
45;27;86;65;81
83;41;17;51;88
68;52;96;97;56
23;37;74;92;61
90;11;24;98;23
11;94;89;89;18
93;32;48;61;89
45;21;38;47;34
33;50;52;95;87
97;23;49;19;91
26;61;36;43;88
43;12;87;51;80
89;51;28;42;95
45;14;44;18;21
11;99;36;68;37
50;59;28;21;26
87;54;79;98;92
42;96;15;73;55
42;34;86;66;45
81;32;19;10;51
92;79;41;98;90
27;34;68;15;47
84;84;76;34;93
44;71;29;50;63
49;99;71;63;78
77;22;70;33;56
28;49;28;69;34
17;23;81;18;75
17;37;99;35;70
58;57;61;73;10
19;12;68;47;11
93;17;78;29;22
14;64;45;59;29
45;65;16;10;85
31;90;21;75;55
22;99;46;92;29
29;60;97;32;46
26;80;80;68;40
10;44;62;95;70
53;92;50;16;35
92;51;60;87;78
29;90;92;91;89
94;71;85;99;93
53;67;22;23;13
64;85;48;70;85
86;37;26;15;12
29;58;40;67;37
78;10;19;53;26
35;88;89;78;46
38;59;62;12;26
86;80;37;12;70
17;12;90;12;91
92;74;87;89;69
45;41;28;72;24
53;57;68;96;77
76;95;69;33;56
37;74;24;88;26
49;31;37;96;29
75;19;17;62;34
61;10;10;19;11
97;41;90;87;73
38;21;40;35;94
21;43;66;56;64
27;59;98;72;30
23;14;31;53;48
43;50;16;72;26
75;95;60;32;58
96;84;36;25;87
37;90;11;11;17
42;53;60;97;16
11;12;37;89;88
93;19;47;48;39
87;15;68;19;29
26;83;44;97;68
43;33;83;84;92
32;12;29;45;16
90;89;18;65;24
73;68;70;44;65
86;46;88;85;10
32;32;92;82;91
58;18;63;39;73
78;28;52;96;65
90;89;11;41;48
98;96;13;94;56
57;22;99;42;81
96;44;98;84;69
10;20;47;54;58
82;36;79;91;46
54;25;74;79;74
97;45;56;47;12
36;28;98;35;43
46;19;31;57;77
43;30;67;37;65
80;51;57;83;66
71;26;22;57;11
41;48;30;67;84
60;88;61;82;42
81;21;21;20;22
72;14;31;23;13
34;58;46;23;94
55;87;73;80;40
20;16;51;33;11
97;88;64;73;26
54;69;85;95;83
68;39;46;71;93
66;94;98;53;77
83;11;16;72;38
72;25;80;52;31
74;70;88;19;24
84;50;57;97;59
65;72;51;40;35
25;51;12;87;73
25;18;97;56;27
95;81;91;44;53
39;88;43;73;18
98;51;37;56;19
26;46;10;94;22
20;60;76;46;23
31;23;93;78;16
66;72;41;91;29
12;58;22;53;29
76;39;78;31;37
73;24;55;77;57
79;17;13;44;16
45;15;54;31;32
26;95;64;67;52
35;19;45;37;16
67;33;57;74;45
80;82;54;19;49
17;67;25;31;37
58;69;97;84;84
97;13;91;31;13
81;75;21;79;12
63;78;28;71;89
55;60;38;98;35
62;61;45;81;25
58;79;43;40;93
65;21;60;53;19
63;42;35;71;64
15;71;74;17;86
38;49;54;42;81
98;41;99;59;31
46;68;19;16;55
11;42;81;86;46
51;27;75;62;35
22;34;66;44;30
91;86;38;95;86
19;35;11;58;95
34;22;11;31;72
95;32;29;26;62
73;90;88;70;44
20;74;91;16;69
73;74;64;38;40
59;40;24;29;46
76;41;32;90;22
39;26;53;89;39
90;15;50;82;56
11;98;67;60;75
44;43;94;89;32
59;57;72;91;23
65;17;99;80;85
42;67;97;58;14
