53;30;68;91
47;91;39;57
71;49;45;15
69;13;57;73
46;63;46;87
46;71;10;87
24;48;98;63
49;31;70;51
26;93;14;70
36;79;35;78
15;73;91;46
89;83;80;83
76;90;52;37
33;51;82;74
48;42;16;44
52;59;75;47
66;46;32;30
51;56;61;16
65;50;87;97
36;50;77;63
84;97;61;77
73;67;57;56
40;18;42;10
39;67;31;22
76;89;75;32
97;55;19;82
11;81;22;30
68;84;55;12
83;99;15;11
57;17;86;19
68;29;64;96
95;32;39;41
28;58;74;91
58;96;21;13
55;22;29;71
77;84;74;20
89;68;99;59
82;27;25;80
46;55;23;81
35;34;23;99
61;96;83;89
56;99;92;24
20;58;28;54
59;58;24;95
41;80;41;10
99;98;48;48
52;70;74;58
93;84;20;82
83;34;10;18
88;37;69;50
77;19;28;78
80;65;82;16
57;61;53;67
49;83;69;27
74;48;42;55
16;79;32;19
72;39;97;75
43;52;96;37
38;12;13;13
32;80;43;88
15;67;51;13
39;76;72;41
10;42;73;21
28;63;78;87
97;86;42;72
72;44;39;63
36;46;44;67
15;87;94;76
66;80;64;24
96;38;92;98
68;11;55;11
28;35;79;94
94;47;18;26
64;97;16;31
40;69;12;47
27;32;27;27
44;51;40;90
34;91;43;22
79;18;99;50
28;72;47;36
98;32;71;97
99;99;17;81
95;17;61;82
53;17;28;70
73;64;93;59
32;69;61;91
54;84;91;37
22;80;42;57
34;83;61;85
72;56;26;59
21;54;77;73
44;38;21;77
39;48;26;79
20;25;34;69
73;74;70;22
90;12;17;84
76;53;12;89
10;17;27;20
83;68;65;47
86;67;81;13
56;31;57;79
47;83;64;45
42;30;36;28
86;45;36;90
13;98;24;90
14;18;32;94
32;30;14;29
54;95;32;60
27;53;82;83
62;41;47;14
51;40;91;31
58;17;67;83
39;61;69;94
21;26;17;27
90;22;75;48
60;25;40;54
72;71;28;62
92;39;82;68
46;37;48;36
66;83;88;79
46;34;30;25
38;65;53;67
42;76;22;50
68;43;17;93
82;43;49;73
63;74;48;35
76;37;61;30
47;50;12;21
37;85;25;67
69;25;97;74
33;76;94;67
13;85;56;74
64;26;27;69
15;25;92;54
27;40;95;32
97;28;81;63
47;76;74;81
10;42;93;79
62;94;37;33
20;68;55;43
54;32;53;60
92;80;72;83
85;13;93;92
87;52;45;95
72;31;23;60
32;13;72;24
39;72;48;57
24;32;23;55
29;70;20;35
58;11;45;83
68;32;60;19
32;19;92;99
89;18;57;19
22;65;45;65
64;39;90;22
12;21;87;53
31;67;89;94
17;22;39;25
14;40;23;51
20;22;11;20
93;66;80;57
39;41;47;15
21;31;49;97
31;29;63;14
10;36;30;60
34;25;48;29
89;19;77;57
65;87;41;39
75;75;34;84
83;90;26;69
90;59;97;12
67;46;29;36
23;92;27;21
11;54;91;87
44;88;34;38
35;12;45;68
44;99;79;58
40;22;75;63
29;67;14;98
83;57;22;43
38;98;38;52
12;34;68;70
65;10;61;89
24;22;68;18
89;78;38;45
76;83;35;77
77;89;11;77
45;70;37;31
15;54;14;93
28;16;25;13
70;88;13;32
59;70;92;53
28;99;91;21
75;99;84;80
54;85;47;18
44;74;44;58
69;68;32;40
88;85;78;75
75;77;83;70
15;63;92;11
28;32;44;53
84;51;95;27
85;35;43;73
60;77;60;33
89;30;18;32
76;12;76;36
81;81;42;47
47;33;78;47
47;90;60;19
49;43;19;79
38;12;69;98
98;23;22;68
82;74;68;28
14;93;96;22
36;98;23;29
99;69;99;59
42;92;97;15
79;21;44;26
33;21;19;31
72;31;42;34
56;47;96;36
39;88;50;42
38;24;63;34
89;77;63;57
92;58;79;59
24;88;91;97
78;36;75;90
95;96;71;20
90;71;11;95
19;57;85;48
95;67;85;28
97;68;46;16
50;97;52;48
11;49;73;45
93;15;53;26
31;57;84;35
67;13;53;66
20;51;56;24
37;59;64;40
93;28;63;52
69;84;50;60
89;24;69;13
50;83;21;95
47;54;86;50
60;92;58;54
43;50;22;36
13;93;41;11
82;63;92;27
95;81;53;69
53;48;69;27
49;42;22;19
77;35;95;10
48;12;43;80
56;51;19;54
84;61;68;41
78;48;88;14
95;81;95;83
70;81;32;38
56;67;92;23
93;48;72;28
11;38;24;86
87;73;81;73
38;46;90;92
66;16;59;97
75;29;80;81
26;69;55;71
39;75;70;20
66;67;18;26
96;10;59;43
19;77;10;14
86;88;75;48
81;57;43;12
28;28;19;29
62;76;80;86
98;98;43;12
75;70;47;45
49;69;50;68
51;10;31;91
19;34;16;75
78;90;39;78
42;97;23;61
88;55;73;65
20;20;97;38
59;78;50;63
62;55;88;61
74;91;68;34
84;41;68;63
52;55;88;64
96;37;66;48
98;37;78;74
10;49;75;64
87;18;62;28
96;87;48;60
78;51;44;96
14;89;86;85
35;89;50;46
46;23;93;16
44;65;14;42
43;92;70;34
19;88;15;79
56;93;81;25
20;63;90;46
98;68;26;84
83;93;41;55
23;47;11;52
21;28;62;14
46;83;71;10
53;41;78;93
80;75;67;47
75;75;86;41
25;57;60;54
18;91;38;99
92;11;86;37
24;96;25;95
51;24;48;60
47;80;64;97
46;42;30;16
88;32;26;78
62;13;78;91
79;89;39;87
78;60;90;91
10;19;99;10
38;37;41;59
59;80;79;44
92;80;47;26
48;46;56;58
58;50;76;67
85;52;38;60
79;33;26;93
35;71;29;35
98;19;94;27
98;23;74;14
64;62;50;36
87;60;74;87
16;51;28;52
69;63;53;74
76;26;31;16
49;55;58;28
72;78;34;53
27;82;89;67
74;97;42;55
56;91;52;36
44;69;99;52
47;40;44;61
41;11;55;23
38;27;74;25
86;74;85;20
79;84;75;69
57;13;32;49
13;79;81;22
86;47;38;81
73;52;28;48
39;26;37;63
69;84;88;65
63;65;74;42
37;79;16;83
58;46;61;35
49;46;14;88
36;65;36;61
41;76;68;56
29;90;25;61
31;72;96;52
93;45;45;44
93;64;11;77
33;79;99;51
97;38;23;52
61;21;59;23
68;30;10;98
76;50;61;94
91;30;91;12
76;74;90;13
49;91;74;36
92;59;53;54
82;86;32;60
72;64;12;22
83;28;15;31
76;47;20;56
86;31;55;76
77;55;73;69
27;96;17;61
14;97;41;21
21;72;77;37
31;85;53;93
55;48;97;33
61;40;55;24
27;90;43;50
86;20;53;82
79;15;99;32
24;53;27;23
91;12;79;17
78;99;84;15
73;51;26;97
30;38;36;78
20;42;70;64
49;49;74;23
17;22;42;10
24;21;36;33
87;36;48;96
37;89;11;26
85;26;49;46
58;42;25;33
38;34;70;73
60;19;26;74
19;12;13;98
83;94;74;10
60;47;58;35
90;73;96;96
82;96;12;56
62;66;74;26
28;73;37;34
83;23;51;57
64;67;25;77
90;76;45;27
87;22;29;10
23;99;56;56
26;29;57;96
87;20;34;56
76;32;48;74
24;81;34;40
86;31;57;38
15;53;37;24
83;67;94;31
44;20;28;49
80;52;88;54
64;74;55;90
42;74;26;94
95;71;28;79
44;82;19;91
19;37;26;70
14;62;85;10
44;42;13;26
40;98;47;29
18;51;10;82
73;91;49;26
97;42;97;65
36;58;84;25
80;89;25;23
63;68;12;27
45;45;89;69
68;37;43;61
22;22;68;15
11;45;48;24
82;23;31;39
28;35;86;77
14;89;31;34
61;53;37;84
99;24;33;23
67;30;20;39
27;30;87;92
32;23;60;28
42;50;66;15
33;91;44;56
58;17;64;81
68;90;17;60
98;25;57;74
84;12;39;24
47;92;18;32
58;58;27;27
76;86;63;17
19;65;16;66
42;15;99;44
27;93;92;77
30;61;30;29
66;99;41;79
20;72;90;15
21;61;50;29
28;96;72;73
41;93;73;69
65;66;50;15
24;66;44;33
20;34;36;90
69;25;93;38
65;53;72;58
34;89;57;34
73;35;72;95
54;32;85;81
55;26;26;40
94;69;82;41
26;99;45;27
22;93;91;21
35;19;20;80
85;62;40;79
47;39;22;46
48;36;42;50
64;16;25;99
73;89;55;77
60;40;73;81
46;16;46;24
42;39;13;54
87;87;99;31
86;61;51;22
28;93;20;54
95;17;63;80
16;65;40;80
41;89;27;28
35;13;71;21
86;90;33;97
99;89;61;46
53;95;91;72
35;76;32;27
32;56;29;72
96;44;32;56
25;32;99;16
15;83;65;68
27;14;94;42
45;98;54;91
58;80;53;40
39;71;60;59
65;66;15;36
30;96;84;17
51;20;64;90
28;62;86;67
97;90;41;24
44;78;69;90
44;33;16;52
61;99;67;20
49;23;46;70
48;25;63;76
77;84;93;56
74;35;90;75
51;36;93;81
28;14;22;28
28;94;76;82
83;53;70;33
29;25;93;92
60;39;59;33
36;18;92;32
22;30;65;84
44;12;45;73
82;17;21;93
31;64;67;62
36;43;11;32
88;54;89;30
20;12;54;48
63;87;86;61
26;80;29;23
52;28;65;89
71;51;39;63
79;29;43;58
89;23;24;97
79;63;72;53
44;78;15;83
55;24;87;55
69;88;99;54
69;72;90;41
44;54;38;76
12;65;31;55
88;56;21;19
93;45;55;21
64;41;87;73
11;24;69;92
16;73;40;82
89;49;38;95
89;92;41;58
23;76;89;23
34;27;78;80
13;66;64;62
88;96;38;57
24;25;39;73
53;16;60;72
72;99;38;78
34;34;56;81
89;94;59;76
32;85;76;17
93;63;84;67
97;47;26;71
28;66;16;19
13;37;86;61
64;49;57;83
30;66;62;41
67;39;52;21
18;25;71;97
86;18;84;23
33;87;50;43
95;99;25;55
53;16;11;66
41;85;84;53
88;23;95;41
88;66;88;57
55;65;43;37
42;25;29;12
68;24;97;24
11;23;14;46
11;33;41;23
19;92;18;17
38;20;67;79
88;73;73;89
25;65;81;29
74;26;81;17
74;62;51;85
31;34;29;71
50;16;21;61
57;56;28;73
38;49;25;29
45;52;21;82
92;20;11;83
75;68;82;15
63;53;12;30
18;54;29;34
28;98;17;71
34;47;32;38
79;22;47;79
39;15;37;85
89;74;23;54
85;47;94;52
91;32;87;99
94;13;39;88
37;46;53;77
51;15;33;54
13;26;44;13
53;85;62;89
87;52;80;91
56;34;48;15
36;76;48;43
52;30;46;15
79;24;50;15
75;88;83;14
19;50;49;79
84;66;62;40
26;67;27;72
37;77;10;21
32;49;56;59
72;12;75;56
67;50;43;85
85;36;69;79
86;68;15;23
22;96;78;94
97;88;72;63
70;93;90;49
82;91;15;69
75;34;42;10
10;18;30;13
64;43;43;45
76;34;81;49
79;78;80;88
91;45;29;87
95;63;45;88
87;64;77;68
89;67;68;97
36;60;55;31
58;20;66;96
97;54;54;98
64;88;42;77
11;98;55;97
21;56;22;42
21;19;82;54
41;90;98;72
85;97;48;43
43;20;79;34
11;34;90;37
38;14;57;92
12;97;33;23
87;71;99;32
73;89;70;10
14;59;22;55
11;76;87;91
86;28;54;23
36;42;16;68
87;73;35;99
71;20;57;32
21;64;90;52
78;92;12;95
35;20;42;41
68;27;86;84
40;83;12;35
40;33;23;92
90;28;64;23
32;38;12;85
44;40;20;65
76;41;94;51
54;34;73;57
37;61;65;54
55;79;20;71
17;55;28;71
40;24;11;25
10;73;47;85
98;38;72;97
66;55;17;76
70;73;57;87
65;30;49;54
31;22;33;25
39;33;57;25
64;24;79;33
26;17;22;90
61;47;52;39
67;66;23;11
79;34;92;53
85;15;56;42
42;98;91;39
56;94;34;88
58;17;58;98
83;70;93;60
72;19;55;49
40;31;35;33
20;60;80;49
63;56;23;61
72;42;35;14
71;75;93;72
25;21;95;44
33;52;51;71
35;68;11;75
97;37;19;86
37;56;42;53
40;84;50;32
64;37;63;16
98;65;45;70
20;14;51;23
14;40;59;27
43;66;17;55
69;79;52;20
48;11;29;75
98;14;95;78
41;92;48;97
32;15;28;70
99;34;33;11
98;30;18;26
29;22;35;32
19;84;75;40
99;44;81;39
51;28;19;48
63;60;81;90
23;78;28;23
77;96;79;49
29;66;25;57
48;39;88;86
65;53;93;22
80;20;69;59
69;40;45;84
40;65;62;56
13;65;41;70
85;12;61;50
34;72;95;69
70;84;15;12
66;36;29;75
88;31;40;30
82;76;42;79
99;21;33;52
77;59;29;40
97;45;75;11
56;59;60;51
76;45;65;71
63;72;41;83
58;40;25;52
58;61;63;77
17;17;88;36
52;56;39;63
32;26;90;40
63;55;61;71
15;27;45;94
66;29;32;27
95;96;83;23
69;56;39;68
17;42;77;73
41;49;85;12
12;99;91;15
89;72;93;44
33;33;21;55
35;43;77;98
16;26;92;42
72;50;71;81
27;43;30;97
95;15;77;91
97;62;94;33
83;30;31;58
98;72;87;31
86;16;59;50
49;10;22;85
90;13;24;49
30;65;85;56
53;31;69;37
52;28;23;94
55;55;98;83
88;55;37;41
96;50;19;15
79;15;82;38
43;86;41;47
64;47;32;68
30;86;27;34
44;15;41;29
74;37;54;53
12;21;63;22
46;46;85;38
69;23;61;23
51;33;69;33
19;33;85;43
74;74;63;96
15;41;88;60
52;83;20;66
84;11;88;16
30;53;28;64
50;68;31;70
78;36;30;41
72;83;88;47
37;35;10;55
67;23;13;61
18;45;78;39
30;55;99;16
47;20;28;82
26;62;78;38
11;23;50;94
95;53;73;51
37;65;69;72
43;58;90;80
26;83;81;97
26;17;27;66
14;45;75;62
94;94;83;63
77;82;57;84
81;50;56;23
67;72;97;30
27;41;53;29
88;35;17;55
91;90;17;75
48;75;37;25
43;36;96;83
75;60;14;20
42;47;54;78
62;50;63;14
52;75;11;66
91;43;81;49
92;44;81;89
90;45;69;36
37;30;96;27
54;45;38;95
97;21;32;48
67;35;39;62
42;79;64;12
97;65;65;38
27;80;36;31
31;78;83;81
56;14;85;38
81;22;43;11
65;15;17;35
57;66;94;82
89;80;10;15
26;84;11;99
89;51;57;85
37;93;36;92
85;32;63;56
22;73;11;80
64;84;11;94
75;14;79;44
96;20;44;44
24;57;31;79
63;39;11;28
66;26;53;82
53;82;31;16
14;49;63;98
33;24;92;99
74;88;29;64
65;52;32;66
35;83;83;92
59;61;97;63
24;89;37;42
74;94;33;99
49;47;11;61
78;97;88;72
11;60;64;78
31;66;70;77
71;26;39;59
84;61;87;76
71;28;32;77
87;81;31;65
62;72;34;47
63;35;59;65
18;33;56;79
33;18;52;18
27;19;22;38
82;38;87;88
50;44;15;35
99;91;91;20
59;12;32;20
47;72;53;59
79;39;23;22
52;60;96;92
35;48;70;76
74;28;30;20
41;26;41;29
25;87;12;12
20;85;37;32
21;31;93;11
49;95;99;54
21;41;56;94
28;51;42;41
62;98;93;28
64;58;93;84
49;20;47;66
53;35;29;94
45;27;86;65
83;41;17;51
68;52;96;97
23;37;74;92
90;11;24;98
11;94;89;89
93;32;48;61
45;21;38;47
33;50;52;95
97;23;49;19
26;61;36;43
43;12;87;51
89;51;28;42
45;14;44;18
11;99;36;68
50;59;28;21
87;54;79;98
42;96;15;73
42;34;86;66
81;32;19;10
92;79;41;98
27;34;68;15
84;84;76;34
44;71;29;50
49;99;71;63
77;22;70;33
28;49;28;69
17;23;81;18
17;37;99;35
58;57;61;73
19;12;68;47
93;17;78;29
14;64;45;59
45;65;16;10
31;90;21;75
22;99;46;92
29;60;97;32
26;80;80;68
10;44;62;95
53;92;50;16
92;51;60;87
29;90;92;91
94;71;85;99
53;67;22;23
64;85;48;70
86;37;26;15
29;58;40;67
78;10;19;53
35;88;89;78
38;59;62;12
86;80;37;12
17;12;90;12
92;74;87;89
45;41;28;72
53;57;68;96
76;95;69;33
37;74;24;88
49;31;37;96
75;19;17;62
61;10;10;19
97;41;90;87
38;21;40;35
21;43;66;56
27;59;98;72
23;14;31;53
43;50;16;72
75;95;60;32
96;84;36;25
37;90;11;11
42;53;60;97
11;12;37;89
93;19;47;48
87;15;68;19
26;83;44;97
43;33;83;84
32;12;29;45
90;89;18;65
73;68;70;44
86;46;88;85
32;32;92;82
58;18;63;39
78;28;52;96
90;89;11;41
98;96;13;94
57;22;99;42
96;44;98;84
10;20;47;54
82;36;79;91
54;25;74;79
97;45;56;47
36;28;98;35
46;19;31;57
43;30;67;37
80;51;57;83
71;26;22;57
41;48;30;67
60;88;61;82
81;21;21;20
72;14;31;23
34;58;46;23
55;87;73;80
20;16;51;33
97;88;64;73
54;69;85;95
68;39;46;71
66;94;98;53
83;11;16;72
72;25;80;52
74;70;88;19
84;50;57;97
65;72;51;40
25;51;12;87
25;18;97;56
95;81;91;44
39;88;43;73
98;51;37;56
26;46;10;94
20;60;76;46
31;23;93;78
66;72;41;91
12;58;22;53
76;39;78;31
73;24;55;77
79;17;13;44
45;15;54;31
26;95;64;67
35;19;45;37
67;33;57;74
80;82;54;19
17;67;25;31
58;69;97;84
97;13;91;31
81;75;21;79
63;78;28;71
55;60;38;98
62;61;45;81
58;79;43;40
65;21;60;53
63;42;35;71
15;71;74;17
38;49;54;42
98;41;99;59
46;68;19;16
11;42;81;86
51;27;75;62
22;34;66;44
91;86;38;95
19;35;11;58
34;22;11;31
95;32;29;26
73;90;88;70
20;74;91;16
73;74;64;38
59;40;24;29
76;41;32;90
39;26;53;89
90;15;50;82
11;98;67;60
44;43;94;89
59;57;72;91
65;17;99;80
42;67;97;58
94;31;12;77
68;33;82;82
61;72;63;54
42;46;43;68
81;53;61;76
82;15;70;96
43;11;18;55
23;41;27;20
35;74;90;62
92;54;55;78
95;33;38;95
51;70;35;12
63;63;86;67
59;64;17;73
10;29;33;14
16;62;98;24
38;59;91;53
19;72;22;32
53;16;24;24
71;88;33;67
38;46;82;90
75;10;33;68
88;71;21;30
13;71;42;48
87;51;84;43
94;15;18;13
28;38;40;21
91;77;10;10
19;48;54;16
81;94;93;56
10;55;85;82
86;61;48;55
70;91;30;12
60;41;99;77
35;70;42;94
49;96;77;92
99;21;62;16
72;53;58;97
40;38;55;51
27;28;51;18
50;94;26;80
39;23;91;16
90;83;56;92
58;38;23;47
16;83;12;20
96;25;91;20
30;54;68;11
15;95;82;44
58;62;51;31
56;82;62;92
88;14;14;83
66;92;15;44
23;32;80;58
45;24;54;78
63;56;79;21
54;41;81;44
23;63;98;86
26;50;85;27
23;90;47;68
36;81;93;76
41;38;83;49
42;34;92;16
35;20;70;55
60;33;94;89
94;39;36;32
72;19;21;99
72;47;15;14
85;79;58;24
91;58;79;88
12;30;92;17
12;87;14;47
12;12;61;18
33;23;92;65
87;15;66;96
81;74;79;62
46;59;48;11
52;26;13;47
85;43;67;68
83;27;50;26
78;65;23;31
96;64;95;41
37;18;51;10
53;64;60;80
16;19;55;28
53;47;97;51
63;34;62;58
80;45;26;67
88;30;72;66
77;92;67;68
29;67;69;70
68;20;95;50
58;66;54;48
13;55;92;41
17;47;92;49
85;46;88;18
61;80;39;48
95;65;91;62
69;49;75;78
32;76;34;49
31;99;35;48
81;75;29;13
32;32;87;46
78;36;15;74
47;63;40;41
67;71;23;67
19;22;48;11
62;54;90;54
30;45;88;51
46;62;39;50
95;71;59;28
68;68;94;88
19;61;62;68
20;84;85;64
33;46;61;82
12;75;89;63
15;42;73;63
48;62;29;42
93;60;11;27
69;83;29;49
62;76;74;75
59;20;77;28
93;78;40;75
76;88;98;29
57;64;53;51
73;44;43;99
28;55;50;96
39;68;97;84
37;84;10;75
24;29;35;96
81;85;10;85
97;33;33;94
24;76;77;87
47;38;43;25
18;90;24;39
73;64;78;30
53;19;47;93
43;55;64;87
15;45;13;78
61;16;23;36
86;86;20;14
90;70;71;60
43;54;12;38
14;38;83;37
92;74;56;62
73;87;45;62
66;50;51;47
67;98;43;96
72;83;13;50
61;42;74;26
33;32;85;31
21;39;58;28
12;34;18;86
92;13;65;57
16;95;87;67
18;70;16;42
40;22;29;91
43;64;29;56
38;50;25;72
47;75;27;70
57;76;27;31
38;45;28;89
50;33;25;93
89;15;27;45
38;83;19;89
65;79;24;10
42;53;45;16
64;95;97;35
97;46;39;73
15;35;32;79
42;58;81;34
73;67;38;65
58;31;28;95
96;88;18;25
93;17;91;32
92;53;45;70
40;57;45;32
84;71;20;18
97;67;41;35
76;28;44;34
26;26;16;50
34;66;58;86
29;31;67;15
11;86;95;43
34;77;10;21
36;75;65;68
73;19;21;48
24;50;94;48
28;23;34;12
75;10;36;66
90;32;11;69
49;25;94;18
59;10;90;24
20;19;28;71
61;91;57;16
21;52;97;38
35;49;98;15
51;18;52;51
98;55;85;90
27;32;20;70
65;81;65;21
99;75;94;32
96;27;66;52
20;12;84;42
12;67;76;76
15;15;66;38
88;42;37;65
54;83;86;13
76;23;30;66
81;88;43;68
25;47;77;80
98;14;89;66
93;18;65;12
63;90;11;52
36;25;81;60
88;46;20;78
26;72;98;70
50;64;57;94
49;94;30;17
67;57;27;69
90;87;91;90
99;66;27;65
62;94;20;91
31;19;95;97
99;43;16;50
42;94;73;71
41;29;50;44
39;80;18;39
83;47;91;22
54;83;39;38
57;62;29;24
56;80;50;61
15;93;55;18
42;54;76;16
50;11;65;93
61;52;94;11
58;65;44;13
78;99;35;99
59;40;56;40
90;92;83;71
99;17;32;89
55;97;36;52
14;86;48;77
50;59;51;19
43;28;77;79
19;55;34;93
69;69;32;94
51;42;55;86
81;72;83;25
72;91;78;89
41;50;73;99
80;39;53;98
10;72;42;71
45;63;54;93
17;13;65;65
70;45;61;56
28;76;45;44
29;95;33;31
21;89;56;78
18;40;22;11
19;47;85;89
37;84;17;18
45;78;96;81
33;37;97;30
50;40;32;89
28;57;86;23
40;33;60;69
80;91;55;93
44;87;25;29
42;92;75;88
81;42;91;15
78;25;96;11
80;97;94;35
21;27;37;72
42;81;14;18
62;25;12;31
36;81;97;93
98;42;54;32
65;95;53;71
46;92;89;57
25;64;13;80
99;37;83;55
62;22;75;55
98;99;10;34
79;73;15;42
46;37;42;75
70;36;54;74
72;78;27;16
70;59;99;48
52;30;98;75
46;91;65;83
52;59;70;36
71;94;17;40
36;67;10;25
30;81;94;33
30;73;66;64
26;39;67;42
78;70;71;97
23;17;91;66
75;51;68;35
84;29;82;52
64;97;42;80
78;92;16;35
41;37;75;63
65;96;12;37
22;90;37;93
79;14;41;23
97;57;25;28
80;38;90;51
30;11;66;43
47;76;15;89
87;27;55;42
74;69;48;52
74;60;93;18
84;22;56;50
37;15;61;27
21;34;94;96
12;98;51;38
80;11;82;27
21;89;48;74
69;18;58;16
35;29;65;35
81;66;37;52
49;74;52;62
75;19;64;78
83;39;39;12
48;67;86;83
12;76;88;83
83;43;26;80
24;73;40;37
46;47;86;10
60;53;79;60
95;90;63;81
24;79;54;33
73;86;68;97
42;93;84;30
19;99;11;13
10;81;86;24
59;96;37;54
93;79;44;71
44;29;17;50
59;78;88;19
67;68;59;28
96;88;59;74
42;93;40;64
77;59;23;37
62;58;23;86
90;92;60;79
31;92;76;87
90;47;18;35
14;30;70;62
51;89;53;23
99;65;60;22
18;55;72;31
13;38;80;26
50;26;52;61
39;51;88;64
42;88;60;84
11;49;46;31
66;41;64;24
45;74;86;96
76;50;53;75
34;46;91;77
58;76;96;29
29;95;88;75
64;91;58;68
18;62;37;68
65;64;92;94
91;45;85;33
64;58;69;13
89;45;44;82
50;86;21;67
84;91;84;55
71;18;32;76
94;84;11;12
84;19;64;53
16;32;55;69
73;28;55;94
78;52;34;89
99;60;40;81
55;35;92;50
15;43;41;42
40;32;67;93
62;46;24;25
53;63;38;25
51;60;21;70
33;79;82;93
81;39;14;64
40;86;22;13
56;84;40;91
63;46;24;12
91;96;77;67
55;31;70;92
60;49;74;75
33;42;59;90
66;51;34;94
66;29;30;91
87;64;80;86
84;61;47;11
18;25;29;47
17;20;65;73
30;86;34;64
50;71;82;40
36;11;79;15
95;68;87;47
71;95;58;20
50;31;87;34
55;63;56;44
10;40;25;46
23;78;16;14
17;46;24;67
48;32;27;40
35;38;23;34
28;83;58;21
72;54;45;48
65;53;51;60
92;88;53;67
14;17;30;60
33;45;25;59
72;26;91;47
39;30;95;63
62;11;75;88
95;80;66;21
46;84;56;11
21;63;98;41
36;38;85;17
49;61;14;92
72;93;90;86
13;42;42;51
52;78;14;66
88;70;89;52
75;32;64;45
33;25;68;81
43;76;74;30
53;94;69;41
79;31;56;56
57;33;28;21
79;72;61;45
50;39;54;42
88;73;60;82
76;14;84;46
93;10;58;61
53;75;17;71
10;96;56;63
71;24;38;15
24;50;36;94
15;71;74;16
52;49;82;69
78;24;10;67
74;31;83;45
91;27;97;91
62;75;78;65
53;73;63;59
82;10;11;72
60;24;86;38
57;24;71;44
92;67;91;58
87;74;83;36
77;71;27;41
14;60;50;94
74;30;20;91
77;40;68;79
48;13;44;59
85;82;14;48
18;27;74;36
89;97;55;56
96;73;77;55
72;56;99;73
57;15;13;14
73;37;67;95
31;56;11;18
57;56;84;25
80;85;21;71
74;35;88;28
38;82;41;14
12;23;69;37
62;39;59;60
50;71;69;75
25;72;84;76
71;93;42;79
47;48;48;31
48;24;96;80
43;86;56;22
50;35;61;85
12;66;22;44
66;98;64;51
19;81;90;14
23;91;38;93
35;74;88;98
39;26;71;42
46;42;57;93
80;36;14;73
49;59;55;24
61;96;52;56
59;96;67;47
37;78;23;92
50;36;32;38
77;34;96;83
86;86;64;93
75;29;74;41
43;74;25;21
49;75;19;43
12;23;21;55
23;37;26;94
36;99;68;71
72;42;73;49
18;14;81;13
76;21;20;74
11;24;63;90
73;75;19;43
47;12;80;50
43;15;53;78
17;11;70;58
97;41;18;69
11;27;51;23
21;45;78;88
97;32;40;64
15;33;41;50
71;68;42;82
10;54;14;15
41;66;49;59
30;60;66;62
97;36;64;17
84;70;15;21
74;10;68;28
43;85;69;50
67;41;73;13
40;82;81;81
54;67;78;99
44;14;34;88
40;48;93;36
41;98;31;46
44;91;25;74
66;63;60;78
12;88;33;94
17;31;68;74
39;60;80;62
28;48;46;93
42;60;45;41
63;51;14;25
81;53;56;35
51;25;98;13
20;39;57;67
84;21;63;27
28;26;67;80
51;52;91;23
65;26;53;87
85;13;55;76
13;50;43;89
13;13;77;31
51;88;87;61
64;86;75;14
98;33;84;42
93;86;70;71
80;66;86;21
78;83;77;93
48;74;70;25
77;39;91;28
99;38;51;42
80;65;10;51
26;43;16;96
85;11;75;10
81;18;81;86
33;62;69;23
63;94;51;39
52;24;53;15
23;82;36;99
14;68;73;98
76;64;91;39
91;56;64;45
27;95;87;81
32;91;77;71
70;57;70;29
99;81;82;85
65;89;70;80
99;13;22;79
95;60;17;32
27;94;54;69
22;90;12;34
28;93;71;62
19;74;79;54
38;35;17;88
29;79;97;37
20;49;47;66
14;37;22;16
74;86;45;17
15;41;59;28
31;80;63;15
91;87;66;38
43;93;75;54
78;56;14;14
81;61;72;75
51;89;99;22
88;30;79;12
39;86;42;42
26;71;84;57
81;21;90;55
59;36;55;71
70;18;87;62
11;88;53;13
22;23;72;97
91;23;72;47
20;77;24;40
40;98;54;25
61;75;18;60
31;98;79;59
38;27;80;86
67;48;93;33
46;63;18;40
92;93;57;92
13;43;38;37
47;15;22;19
93;43;22;81
92;96;38;17
91;15;30;19
98;67;77;28
38;51;87;18
94;89;52;77
62;36;84;33
12;51;36;38
95;65;49;88
97;23;28;98
80;38;94;24
51;56;14;29
13;54;61;32
65;30;97;97
56;40;49;79
73;12;98;58
81;71;54;65
34;42;69;61
56;46;16;30
51;14;27;47
77;25;30;70
49;89;24;25
49;57;56;65
42;99;95;26
32;61;46;36
20;34;28;43
68;84;60;63
65;50;83;11
45;27;54;62
98;90;50;94
52;18;10;31
25;79;93;89
24;70;81;67
64;96;92;78
91;26;93;60
15;17;84;15
30;84;34;40
59;83;39;91
86;57;93;57
74;46;86;32
12;97;71;33
35;25;50;49
18;95;88;17
40;46;50;62
80;66;11;17
43;32;46;18
68;30;61;48
32;22;11;27
44;43;90;35
91;69;85;33
38;95;34;52
45;96;64;48
13;78;41;42
88;43;49;37
27;44;32;83
47;76;76;54
74;46;22;97
72;96;19;63
36;58;62;49
65;11;58;37
57;29;58;32
93;72;51;16
68;30;19;55
66;65;44;63
91;33;86;93
69;82;83;17
46;28;48;80
54;88;90;14
99;55;13;24
16;48;16;45
99;66;94;12
34;43;64;57
20;89;43;37
50;81;39;20
78;75;40;78
45;30;71;27
30;75;48;97
79;33;46;97
20;33;43;80
20;21;76;22
35;19;96;86
34;36;26;76
13;72;47;88
44;51;46;57
26;44;42;99
54;41;59;13
34;54;58;92
20;79;61;66
52;17;70;60
